SiteName,latitude,longitude,sample_duration,pollutant_standard,date_local,units_of_measure,arithmetic_mean,aqi,local_site_name,site_address
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,3/25/2024,Micrograms/cubic meter (LC),5,28,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,3/28/2024,Micrograms/cubic meter (LC),6.5,36,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,3/31/2024,Micrograms/cubic meter (LC),8.4,47,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/3/2024,Micrograms/cubic meter (LC),1.8,10,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/6/2024,Micrograms/cubic meter (LC),2,11,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/9/2024,Micrograms/cubic meter (LC),9.1,51,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/12/2024,Micrograms/cubic meter (LC),4.1,23,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/15/2024,Micrograms/cubic meter (LC),8.3,46,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/18/2024,Micrograms/cubic meter (LC),4.1,23,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/21/2024,Micrograms/cubic meter (LC),3.7,21,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/24/2024,Micrograms/cubic meter (LC),5.5,31,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/27/2024,Micrograms/cubic meter (LC),6.1,34,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,4/30/2024,Micrograms/cubic meter (LC),15.3,63,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/3/2024,Micrograms/cubic meter (LC),6.8,38,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/6/2024,Micrograms/cubic meter (LC),15.7,63,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/9/2024,Micrograms/cubic meter (LC),9.6,52,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/12/2024,Micrograms/cubic meter (LC),3.6,20,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/15/2024,Micrograms/cubic meter (LC),5.4,30,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/18/2024,Micrograms/cubic meter (LC),10,53,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/21/2024,Micrograms/cubic meter (LC),15.4,63,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/24/2024,Micrograms/cubic meter (LC),10,53,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/27/2024,Micrograms/cubic meter (LC),12.9,58,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,5/30/2024,Micrograms/cubic meter (LC),8,44,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,6/2/2024,Micrograms/cubic meter (LC),8.1,45,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,6/8/2024,Micrograms/cubic meter (LC),3.6,20,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,6/11/2024,Micrograms/cubic meter (LC),1.4,8,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,6/14/2024,Micrograms/cubic meter (LC),8.5,47,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
